"","Grant Number","ZipFilter","MarketShare","value","Tx","Year","None","MCR","COM","MCD","Total","Sites","Att","ID","Expandor","SwitchEMR","eScripts","eDecisionSupport","InterOrgHITexchange","PatientPortals","UDSQualRep","UDSQualRep.levels","UDSQualRep.highlowuse","FirstSwitch","IMM2yo","Pap","ChildBMI","AdultBMI","Tobac","CRC","DepScrn","IMM2yo.denom","Pap.denom","ChildBMI.denom","AdultBMI.denom","Tobac.denom","CRC.denom","DepScrn.denom","TotalAccess","Zips","l.Sites","l.Total","Pct.NHA","Pct.NHB","Pct.HL","Pct.NHW","Pct.ESL","Pct.LessThan100pctFPL","Pct.LessThan200pctFPL","Pct.FarmWorker","Pct.Homeless","Pct.Children","TotalDeliveries","BirthsLT1500","Births1500to2499","BirthsGTE2500","TotalHTN","Sample","Controlcount","Pct.HBW","Pct.HTN.CNTRL","EIN","Unrestricted surplus (deficit) before depreciation","Surplus as a pct of before dep expenses","Unrestricted surplus (deficit) after depreciation","Surplus as a pct of after dep expenses","Total revenue (unrestricted & restricted)","Total revenue, pct change over prior year","Program services revenue","Membership dues","Investment income","Government grants","All other grants and contributions","Other revenue","Total expenses before depreciation","Total expenses, pct change over prior year","Personnel","Professional Fees","Occupancy","Interest","Pass-Through","All other expenses","Total Expenses(after depreciation)","One Month of Savings","Debt Principal Payment","Fixed Asset Additions","Total Full Costs(estimated)","Months of cash","Months of cash and investments","Months of estimated liquid unrestricted net assets","Cash","Investments","Receivables","Gross land, buildings and equipment (LBE)","Accumulated depreciation (pct of LBE)","Liabilities (as pct of assets)","Unrestricted net assets","Temporarily restricted net assets","Permanently restricted net assets","Total restricted net assets","Total net assets","Liabilities","Staffing","LBE.pct","Qcomp","CostOfCare","Liquidity","Profitability","Efficiency","NetWorth","Altmans.Z"
"2260","H80CS08778",1,0.140617344439,1,0,2018,38.8517408346784,6.29467373760664,15.944201060641,38.909384367074,8674,1,0,438,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,2020,68.42,19.07,30.69,22.35,83.75,18.8,0.72,76,3031,1388,6483,4221,2426,6421,44,1,0,9.06808532439531,0.64560756283145,3.11275074936592,78.85635231727,16.2554761355776,18.1807701175928,68.2713347921225,96.2436177972283,1.02605487664284,8.15079548074706,20.5095688263777,15,0,1,14,2138,2138,1016,93.3333333333333,47.5210477081384,"20-3008507",1235793,24.9,1102503,0.216,6202733,0.094,0.405,0,0.001,0.298,0.197,0.099,4966940,0.037,0.723,0.071,0.037,0,0,0.169,5100230,413911.67,0,172528,5686669.67,6.4,6.4,7.5,2636375,0,568769,2423693,0.443,5.2,4456145,0,0,0,4456145,231719.54,3591097.62,0.543899042782495,34.8285714285714,572.623933594651,0.791663535469228,0.195866925974229,0.219546773161134,0.182307692307692,7.49861636392002
"2261","H80CS08778",1,0.140617344439,1,0,2019,46.8987149650916,6.01032075280785,17.858949711626,29.2320145704746,9883,1,0,438,0,0,100,100,0,100,"We use the EHR but only to access individual patient charts",1,0,2020,76.47,19.05,30.61,22.29,92.07,18.68,72.11,68,3449,1581,7385,4286,2692,7139,66,1,0,9.19857138837618,0.607103106344227,3.06587068703835,77.8609733886472,17.0798340584843,19.5183648689669,66.8707702223655,95.8105059619723,0.758878882930284,9.5112819993929,21.8961853688151,20,0,1,22,2383,2383,1122,110,47.0835081829627,"20-3008507",1055410,17.1,875839,0.138,7209505,0.162,0.442,0,0.001,0.3,0.155,0.103,6154095,0.239,0.709,0.081,0.035,0,0,0.174,6333666,512841.25,0,912392,7758899.25,5.5,5.5,6.3,2796189,0,575136,3336085,0.376,4.6,5331984,NA,NA,0,5331984,245271.264,4363253.355,0.625674233080969,47.3257142857143,622.695031872913,0.794939328295124,0.13057782363088,0.157349856352899,0.207391304347826,6.91563760290938
"2262","H80CS08778",1,0.140617344439,1,0,2020,40.0132362673726,6.37988087359365,22.9913964262078,26.2739907346128,7555,2,0,438,0,100,NA,NA,0,NA,"We use the EHR to extract automated reports",2,100,2020,40,29.68,68.77,64.29,80.82,25.02,66.44,90,2837,1095,5242,3519,2330,5239,132,1,0.693147180559945,8.92996487470684,0.686468646864686,2.98349834983498,78.6138613861386,16.3168316831683,18.5742574257426,65.294272895223,94.1673264713645,0.752475247524752,8.38283828382838,25.3861386138614,0,0,0,0,2846,2846,1251,NA,43.9564300773015,"20-3008507",1335933,20.6,1089968,0.162,7826685,0.086,0.329,0,0.002,0.394,0.145,0.131,6490752,0.055,0.745,0.07,0,0,0,0.185,6736717,540896,0,432811,7710424,5.6,5.6,7.7,3032008,0,2180677,3768897,0.398,16,6421952,NA,NA,0,6421952,1027512.32,4835610.24,0.586877167565251,53.5742857142857,859.133289212442,0.715013457540108,0.121355903670422,0.148741390993257,0.0525,6.14077567490337
"2263","H80CS08779",1,0.395225964713652,1,0,2015,16.1551950898729,12.0451556334941,21.9421306444542,49.8575186321789,9124,3,0,439,0,0,100,100,0,100,"We use the EHR to extract automated reports",2,100,NA,74.29,33.67,66.48,45.71,58.57,10,43.03,203,1972,2688,4509,4281,1667,4627,120,3,1.09861228866811,9.11866358340428,1.15081104778606,20.4953967558089,11.6286716352477,47.7422183252959,3.46339324857519,72.7865290602933,97.1754481260185,0.284962735642262,0.306882946076282,42.2512056115739,27,0,4,25,1279,70,42,92.5925925925926,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3928571428571,NA,NA,NA,NA,NA,NA
"2264","H80CS08779",1,0.395225964713652,1,0,2016,14.8450244698206,13.3768352365416,28.10533675134,43.6728035422978,12873,5,0,439,0,0,100,100,0,100,"We use the EHR to extract automated reports",2,100,NA,18.57,42.86,71.43,67.14,77.14,11.43,49.7,349,2867,3106,6871,5843,2696,6954,173,3,1.6094379124341,9.46288737365964,0.908879049172687,16.3986638701157,9.79569641886118,49.5533286724151,2.92084207255496,68.8706563706564,93.2432432432432,0.217509516041327,0.163132137030995,36.5959760739532,65,0,8,59,2869,70,37,90.7692307692308,52.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.3242857142857,NA,NA,NA,NA,NA,NA
"2265","H80CS08779",1,0.395225964713652,1,0,2017,15.3730131105697,19.1379510384035,28.8780600997796,36.6109757512472,17238,8,0,439,0,0,100,100,0,100,"We use the EHR to extract automated reports",2,100,NA,17.14,45.71,68.57,60,75.71,8.57,70.85,374,4253,3848,10521,6721,4468,10289,228,3,2.07944154167984,9.75487152820734,1.09061376029702,15.3846153846154,10.1287852419074,53.9505743125653,2.58730711219399,70.1283547257876,95.3908984830805,0.185636384731407,0.162431836639981,32.5095718760877,88,0,5,83,4896,70,40,94.3181818181818,57.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5071428571429,NA,NA,NA,NA,NA,NA
"2266","H80CS08779",1,0.395225964713652,1,0,2018,11.6566304777812,21.7221221045229,32.6183464463101,34.0029009713859,22751,10,0,439,0,0,100,100,0,100,"We use the EHR to extract automated reports",2,100,NA,17.27,15.58,38.54,35.68,77.79,1.91,77.22,637,5687,4805,15111,11038,6759,13791,348,3,2.30258509299405,10.032364379457,1.23950595578216,15.928970155158,10.0786778603138,55.0657113973012,2.31198628631708,52.9893202914462,84.2998303223875,0.298887960968749,0.0923036350050547,32.3150630741506,90,0,6,85,7308,7308,3627,94.4444444444444,49.6305418719212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7128571428571,NA,NA,NA,NA,NA,NA
"2267","H80CS08779",1,0.395225964713652,1,0,2019,10.2416392808815,23.3906823893292,33.5665957858109,32.8010825439783,25865,12,0,439,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,19.48,12.27,36.23,27.76,73.05,4.35,74.59,616,5927,5308,17443,12650,8029,17456,388,3,2.484906649788,10.1606459824376,1.47303305625362,15.9133964817321,10.2184419099169,55.7703460274502,2.03750241639281,59.0203106332139,89.4862604540024,0.2899671370578,0.162381596752368,31.5406920549004,44,0,5,37,8477,8477,4351,84.0909090909091,51.3271204435531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.39,NA,NA,NA,NA,NA,NA
"2268","H80CS08779",1,0.395225964713652,1,0,2020,8.47702136429209,22.6111149275263,34.1588239335028,33.0184790822285,29114,16,0,439,0,0,NA,NA,100,NA,"We use the EHR to extract automated reports",2,100,NA,14.84,33.84,34.32,24.18,74.8,36.48,81.54,640,7025,5996,19501,14041,8666,21893,624,3,2.77258872223978,10.2789744371246,1.54836941627843,16.096875856399,11.1605919429981,54.7992600712524,1.91833379007947,60.857743171425,81.6709924607589,0.229514935598794,0.0719375171279803,31.6901890929022,92,0,NA,17,8991,8991,4936,18.4782608695652,54.8993437882327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8571428571429,NA,NA,NA,NA,NA,NA
"2269","H80CS08780",1,0.163541519808262,1,0,2015,49.9239428049894,11.2260419835716,17.7669607544874,21.0830544569516,3287,2,0,440,0,0,100,100,0,100,"We use the EHR in combination with another data analytic system",3,100,NA,68.42,24.95,57.91,54.94,95.84,27.72,86.51,19,1591,335,2885,2355,1129,3039,80,1,0.693147180559945,8.09773057366422,1.12564648615759,46.3340432004868,11.3173106175844,36.5682993611196,5.05019774870703,72.7848101265823,98.2163406214039,1.00395497414055,1.03437785214481,12.0474596896866,5,0,1,4,1116,1116,583,80,52.2401433691756,"20-5746618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.47,NA,NA,NA,NA,NA,NA
"2270","H80CS08780",1,0.163541519808262,1,0,2016,46.4383273797016,9.39272956503467,24.8371506619038,19.33179239336,4759,3,0,440,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,4.55,51.4,81.1,95.67,97.15,39.57,95.82,22,1827,418,4040,2563,1443,3854,120,1,1.09861228866811,8.46779284112111,1.53393570077747,44.3790712334524,11.5360369825594,37.0245849968481,4.8959865517966,73.7933954276037,97.2057578323455,2.18533305316243,4.74889682706451,11.4729985291028,3,0,0,3,1991,1991,1031,100,51.783023606228,"20-5746618",389924,14.8,372229,0.14,3026872,0.412,0.291,0,0,0.707,0.002,0,2636948,0.397,0.666,0.113,0.07,0,0,0.151,2654643,219745.67,0,354123,3228511.67,3.4,3.4,3.6,739542,0,90870,1040705,0.32,25.9,1182445,0,0,0,1182445,306253.255,1756207.368,0.880129731192571,66.4657142857143,554.097079218323,0.631946051476204,0.198934112618292,0.2083910305983,0.0286100386100386,6.22451957098065
"2271","H80CS08780",1,0.163541519808262,1,0,2017,45.9424714767797,9.04708340028925,23.3488671058975,21.6615780170336,6223,3,0,440,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,2.13,46.29,86.42,96.29,95.49,31.11,88.31,47,2463,670,5236,3192,1726,5323,132,1,1.09861228866811,8.73600738456922,1.41410895066688,44.5765707857946,10.3004981520167,38.405913546521,3.8405913546521,72.1586089906701,95.4410517387617,1.22127591193958,8.78997268198618,14.1089506668809,5,0,1,3,2043,2043,1079,60,52.8144884973079,"20-5746618",206505,6.9,197844,0.066,3185906,0.053,0.361,0,0,0.633,0.007,0,2979402,0.13,0.674,0.115,0.072,0,0,0.138,2988063,248283.5,15907,105700,3357953.5,3.6,3.6,3.5,882907,0,119093,1157961,0.305,25,1380289,0,0,0,1380289,345072.25,2008116.948,0.838926485685244,63.72,478.772617708501,0.639034223303106,0.0915960982628853,0.0956054299128549,0.03,5.16463627421976
"2272","H80CS08780",1,0.163541519808262,1,0,2018,43.700617727338,9.65378537566442,23.89024565436,22.7553512426376,6961,3,0,440,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,16,50.35,88.57,98.28,95.07,25.61,95.09,50,2695,770,5749,3772,1890,5596,132,1,1.09861228866811,8.84807842116867,1.42220945266485,45.9560407987358,10.2140497055021,37.0636402815687,3.82129004453383,72.3467862481316,95.0008304268394,0.301680792989513,7.55638557678494,14.5668725757793,2,0,0,2,2309,2309,1226,100,53.0965786054569,"20-5746618",269800,8,223302,0.065,3658967,0.148,0.367,0,0.002,0.61,0.021,0,3389166,0.138,0.631,0.121,0.093,0,0,0.155,3435664,282430.5,0,2296821,6014915.5,1.4,1.4,1.1,389981,0,130426,3462603,0.118,55.6,1603591,0,0,0,1603591,891596.596,2138563.746,2.15928063951469,66.9957142857143,486.879184025284,0.402607826744096,0.05606363026957,0.0677379670148958,0.00798561151079136,3.2874588085465
"2273","H80CS08780",1,0.163541519808262,1,0,2019,43.8555217270966,10.0055355660116,24.3980071962358,21.740935510656,7226,6,0,440,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,11.86,53.05,88.03,98.53,90.78,29.28,91.75,59,2805,735,5839,3838,1916,5760,236,1,1.79175946922805,8.88544091170758,1.54995848325491,46.7340160531414,11.5693329642956,36.2579573761417,4.64987544976474,69.0188274911985,92.8210622990969,1.39773041793523,5.36949903127595,13.6451702186549,8,1,0,7,2377,2377,1366,87.5,57.4673958771561,"20-5746618",464220,11.8,381011,0.095,4410169,0.205,0.357,0,0.003,0.61,0.03,0,3945949,0.164,0.631,0.15,0.103,0,0,0.116,4029158,328829.08,0,444670,4802657.08,1.2,1.2,1.1,379262,0,175516,3907274,0.126,50.2,1984602,NA,NA,25000,2009602,1008820.204,2489893.819,1.94430240415764,66.1828571428571,546.076529200111,0.450376194629735,0.0853891886513201,0.104037335288786,0.0099203187250996,3.94238381957637
"2274","H80CS08780",1,0.163541519808262,1,0,2020,40.1683789954338,9.44634703196347,25.0713470319635,21.4754566210046,7008,7,0,440,0,0,NA,NA,100,NA,"We use the EHR to extract automated reports",2,100,NA,3.13,51.52,90.87,99,93.64,25.86,92.78,32,2853,668,6088,3867,2038,6399,276,1,1.94591014905531,8.85480763261623,1.40985474223868,46.5252064938764,11.3642836798633,36.5280546852749,3.95898604386215,69.8455459770115,92.6364942528736,0,NA,12.1617772714326,NA,NA,0,0,2698,2698,1643,NA,60.8969607116383,"20-5746618",496522,9.2,396173,0.072,5910442,0.34,0.444,0,0.001,0.524,0.031,0,5413922,0.372,0.603,0.202,0.063,0,0,0.133,5514271,451160.17,0,169558,6134989.17,2,2.3,2.3,896518,161995,358700,4076832,0.145,51.1,2380775,NA,NA,52697,2433472,1243504.192,3264594.966,1.67531494095679,65.2571428571429,772.53453196347,0.442929025881659,0.0721095294996674,0.0903742142628974,0.00956947162426614,3.75805414100475
"2275","H80CS08783",2,0.941445699218944,1,0,2015,7.48713702761843,17.1861139038382,23.2509314566207,52.0758176119226,33818,5,0,441,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,84.57,70,100,94.29,93.56,51.43,72.86,376,8397,4360,20261,19003,7038,18123,230,4,1.6094379124341,10.4287484840984,0.16854929327577,5.74841800224732,0.612100065054113,87.1547696492992,0.183334319001715,93.1954189021874,99.1384647131655,0,0.221775385889171,25.226210893607,338,0,28,315,6018,6018,4160,93.1952662721893,69.1259554669325,"20-8814374",1981241,12.7,1426148,0.088,17668736,0.249,0.826,0,0,0.143,0.011,0.019,15631922,0.214,0.689,0.133,0.015,0.007,0,0.156,16187015,1302660.17,0,614115,18103790.17,2.3,2.3,3,2944373,0,1480473,12391188,0.175,23.2,11517952,88184,0,88184,11606136,2692623.552,10770394.258,1.06764111673342,80.9585714285714,462.236737831924,0.690182714901742,0.0848088199631376,0.121123327890512,0.0331034482758621,5.65278274694915
"2276","H80CS08783",2,0.941445699218944,1,0,2016,2.67442228052983,19.3626908608099,19.1066291530996,58.8562577055606,31633,5,0,441,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,52.86,69.49,92.88,89.75,98.57,75.71,60.27,542,7133,4917,17284,13732,6898,13950,230,4,1.6094379124341,10.3619561584666,0.195997850346157,5.29826447064774,0.534252204975816,88.259096513135,0.129611481680523,91.4036308431906,98.8013157062433,0,0.404640723295293,28.1162077577214,328,4,12,305,7315,7315,5021,92.9878048780488,68.6397812713602,"20-8814374",3958979,22.3,3410580,0.186,21748621,0.231,0.814,0,0.001,0.159,0.011,0.016,17780448,0.137,0.682,0.122,0.021,0.005,0,0.169,18328847,1481704,283669,727844,20822064,2.5,3.5,4.6,3736609,1433215,2068068,13119032,0.208,17.2,14928532,128010,0,128010,15056542,2589725.224,12126265.536,0.871317730193294,77.0757142857143,562.085417127683,0.739627558662596,0.167539064349801,0.19492989215856,0.0481395348837209,6.75860952154041
"2277","H80CS08783",2,0.941445699218944,1,0,2017,3.47453843527589,19.2163248155054,29.1278199437981,48.1813168054206,38077,7,0,441,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,33.74,77.45,93.79,95.54,96.41,61.79,88.63,569,10483,4801,18646,14782,7304,14400,310,4,1.94591014905531,10.5473657042893,0.173332983165691,4.67211177351157,0.611917955721302,88.342043753447,0.249494445465767,94.3869521674853,98.9603700701035,0,0.443837487196996,26.9060062504924,514,2,47,468,7802,7802,5560,91.0505836575876,71.2637785183286,"20-8814374",3781340,16.7,3287783,0.142,26227638,0.206,0.825,0,0.002,0.15,0.006,0.017,22644647,0.274,0.676,0.126,0.019,0.004,0,0.174,23138204,1887053.92,70179,2775707,27871143.92,1.8,3.2,4.1,3429774,2631301,2625137,15894739,0.202,16.5,18216315,171552,0,171552,18387867,3033998.055,15307781.372,0.864414507675088,78.1928571428572,594.706699582425,0.748053523234313,0.133753287250766,0.14576291210214,0.0506060606060606,6.37592996181733
"2278","H80CS08783",2,0.941445699218944,1,0,2018,3.2087589764337,19.0957823404471,32.8461616263781,44.8492970567412,39548,7,0,441,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,36.15,72.57,92.98,96.35,86.1,62.15,94.18,556,9705,5558,21534,18293,8504,17522,310,4,1.94591014905531,10.585270403017,0.189642965510266,4.41741680995246,0.58915747951856,88.5202791544452,0.290785880449075,95.8319765548681,99.2148775281305,0,0.321128754930717,25.9381005360575,583,7,39,537,8412,8412,5764,92.1097770154374,68.5211602472658,"20-8814374",2872150,11.7,2271109,0.09,27671544,0.055,0.825,0,0.002,0.139,0.018,0.016,24548043,0.084,0.729,0.112,0.032,0.004,0,0.124,25149084,2045670.25,73087,2929663,30197504.25,1.5,2.8,3.7,3149724,2528625,2605827,18652817,0.195,14.6,20487424,237593,0,237593,20725017,3025852.482,17895523.347,0.900014557286009,77.2114285714286,620.715156265804,0.769388661904467,0.0843118977682476,0.11595581585517,0.0584931506849315,6.16268729958371
"2279","H80CS08783",2,0.941445699218944,1,0,2019,3.13935681470138,19.5391897535849,33.9435704673071,43.3778829644067,43098,9,0,441,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,33.05,74.15,91.86,95.45,99.69,60.57,94.1,590,11491,6398,26353,23464,10434,23268,386,4,2.19722457733622,10.6712318713029,0.194904635945984,4.18812937955358,0.631119773539375,88.2593159775396,0.329481646480115,95.1106365745002,99.0721991090166,0,0.232029328507123,25.2378300617198,616,2,23,584,10520,10520,7519,94.8051948051948,71.4733840304183,"20-8814374",2492312,8.7,1837854,0.063,30631968,0.107,0.845,0,0.003,0.127,0.011,0.014,28548758,0.163,0.732,0.104,0.019,0.002,0,0.143,29203216,2379063.17,138329,2328753,34049361.17,1.1,2.5,3.2,2560152,3282466,4191339,20981570,0.205,18.7,22325278,NA,NA,257827,22583105,4223040.635,20897690.856,0.929082604008616,78.41,662.414914845236,0.728122562611946,0.0592559333265561,0.0671666807402628,0.043475935828877,5.46666818057383
"2280","H80CS08783",2,0.941445699218944,1,0,2020,2.52018282004186,18.764683268549,34.3043868267054,41.768826619965,46822,12,0,441,0,0,NA,NA,100,NA,"We use the EHR to extract automated reports",2,100,NA,47,72.01,89.65,96.31,95.66,58,97,517,12373,6509,23795,24261,10185,23944,543,4,2.484906649788,10.7541084569203,0.191123380760246,4.06455723083457,0.641325122106604,88.0462943300064,0.290932257379486,95.7066427408367,99.2091183996278,0,0.167763856445105,24.0709280101932,918,NA,55,862,11717,10625,7114,93.8997821350763,66.9552941176471,"20-8814374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.3757142857143,NA,NA,NA,NA,NA,NA
"2281","H80CS08787",1,0.147079646017699,1,0,2015,55.2233009708738,7.30097087378641,9.51456310679612,27.9611650485437,2575,2,0,443,0,0,100,100,100,0,"We use the EHR in combination with another data analytic system",3,100,NA,NA,25.71,27.5,40,68.57,10,51.43,0,823,40,1651,1639,751,1672,84.25,1,0.693147180559945,7.85360481309784,1.59223300970874,13.0097087378641,19.1844660194175,61.5533980582524,12.4271844660194,57.9608938547486,99.3016759776536,NA,0.58252427184466,5.00970873786408,13,0,1,13,646,646,308,100,47.6780185758514,"56-1799394",122324,8.4,-28603,-0.018,1579887,0.082,0.312,0,0,0.666,0.026,-0.004,1457563,0.063,0.74,0.084,0,0.024,0,0.152,1608490,121463.58,82372,0,1812325.58,0.3,0.3,0,36067,0,53631,2528452,0.539,77.1,255308,32217,0,32217,287525,221681.775,1078596.62,8.79385096948091,NA,566.043883495146,0.109819911005863,-0.0109248897122014,0.0467215400187155,0.00297016861219196,1.00189090170525
"2282","H80CS08787",1,0.147079646017699,1,0,2016,57.0630486831604,5.66640063846768,8.37988826815642,28.8906624102155,2506,2,0,443,0,0,100,100,100,0,"We use the EHR in combination with another data analytic system",3,100,NA,NA,45.71,42.86,51.43,84.29,10,75.71,0,874,76,1590,1560,641,1589,82,1,0.693147180559945,7.82644313545601,2.15482841181165,12.0111731843575,22.6656025538707,54.6687948922586,18.8747007182761,25.418410041841,36.6108786610879,0.0798084596967279,0.518754988028731,5.62649640861931,40,0,2,38,532,532,257,95,48.3082706766917,"56-1799394",301965,18.4,199664,0.114,1947222,0.233,0.275,0,0,0.703,0.022,-0.001,1645579,0.129,0.743,0.059,0,0.019,0,0.179,1747880,137131.58,122984,0,2007995.58,0.8,0.8,0.6,110409,0,81064,2615450,0.56,63.7,454972,31895,0,31895,486867,310134.279,1222665.197,5.37200097767974,NA,656.655626496409,0.173452210837276,0.0711326958381117,0.107463938269771,0.00569858712715856,2.09788027318115
"2283","H80CS08787",1,0.147079646017699,1,0,2017,60.4674457429048,5.57595993322204,10.8848080133556,23.0717863105175,2995,2,0,443,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,NA,33.37,6.35,43.07,65.97,18.57,86.06,0,949,63,1848,1143,787,1364,82,1,0.693147180559945,8.00469951054955,1.26878130217028,10.4507512520868,25.4090150250417,52.4874791318865,24.1402337228715,64.6098003629764,89.4010889292196,0.300500834724541,0.667779632721202,4.77462437395659,55,0,4,51,746,732,405,92.7272727272727,55.327868852459,"56-1799394",33773,1.7,-36338,-0.018,2034117,0.045,0.303,0,0,0.676,0.022,-0.001,2000344,0.216,0.672,0.146,0,0.014,0,0.169,2070455,166695.33,0,221619,2458769.33,0.5,0.5,-0.2,78532,0,60779,2821091,0.538,68.7,418634,31895,0,31895,450529,309513.423,1344231.168,6.26173009950525,NA,667.89449081803,0.152185074864833,-0.0122746843165219,0.0114082479338955,0.00455604075691412,1.03976588915198
"2284","H80CS08787",1,0.147079646017699,1,0,2018,63.3855585831063,5.17711171662125,10.7970027247956,20.6403269754768,2936,2,0,443,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,66.67,44.57,4.88,41.33,90.18,21.43,70.61,3,970,87,1842,1161,785,1885,82,1,0.693147180559945,7.98480338973441,1.66893732970027,9.91144414168937,36.0354223433242,48.3991825613079,27.8269754768392,92.038730500269,94.7283485745024,0.23841961852861,0.749318801089918,5.0408719346049,61,1,3,58,717,717,450,95.0819672131148,62.7615062761506,"56-1799394",153614,7.4,79938,0.037,2243870,0.103,0.254,0,0,0.669,0.076,0,2074651,0.037,0.63,0.19,0.022,0.017,0,0.14,2148327,172887.58,96714,0,2417928.58,0.6,0.6,0,98579,3000,56075,2860601,0.557,61.7,498572,47500,0,47500,546072,336926.424,1307030.13,5.23850517880426,48.5242857142857,706.625,0.180923083039703,0.0264848397501205,0.0560651767329136,0.00620745542949757,1.656471818172
